V1,V2,class
1.3279655467165001,0.8770996153251172,1
1.4175223518715803,0.918284759495561,1
-0.82532612088322,-1.06446880422212,2
-0.42010763068999896,-0.949253854400922,2
-1.0955572246548102,-0.489332718790133,2
0.42113976016096993,1.19118746365902,1
-1.30818736822274,-1.05661948214428,2
0.532969724547361,1.10196689654223,1
-0.949649804235564,-1.24109912454835,2
1.17080503982322,1.18923463169579,1
0.9723931517763621,0.9791621246738149,1
-1.4791677811383999,-0.647746616285624,2
-1.1523383084169798,-1.1571252462643702,2
-1.27798554796651,-1.49681661797068,2
-0.9127326993422159,-1.04956586442912,2
-0.979080809615909,-1.16721077771659,2
1.31180883808139,1.30382893268874,1
-0.976326199308116,-1.42089199110338,2
1.14284494785617,0.8939299308768042,1
-0.8658152377862249,-1.16019170012863,2
1.2018871680143701,0.948931444189311,1
0.993204522012596,0.967556676033462,1
0.9879840317415409,0.5595248231893271,1
-0.648702818887803,-1.3135613285938799,2
-0.8137557577316659,-1.82689591213471,2
-1.00622663958264,-1.24668316277942,2
0.623620849105723,0.6712628038521379,1
-0.742205222544773,-0.469139485170064,2
1.2786776109383602,1.28232456371478,1
1.17554164730671,1.09076317540198,1
-0.84382316005696,-1.06975051424628,2
0.29768536079124,1.37017318685623,1
-0.8640997740211379,-1.26769315278623,2
-1.11756673416472,-1.29878064563339,2
-1.4613779129747702,-0.9248525902638979,2
1.12036814478366,0.415972490263511,1
0.6846200557344679,1.10939270153333,1
-0.7571278631694051,-0.8777289530421701,2
-1.06711330970401,-1.18792472632741,2
-1.064927715074,-0.547308236578657,2
-0.825245947251485,-0.973811559360377,2
0.71381720201735,0.682746462817105,1
-0.528076870327324,-0.8155675228932521,2
0.8602354923755821,0.6293678493603821,1
1.0754896143505401,0.6635093753228629,1
0.99059612217766,0.87193800181876,1
-1.37514444716542,-0.790784286501487,2
1.1492468486712502,1.4268894015243998,1
1.05648242205516,1.2003766356568002,1
-0.784655534652147,-1.62963460225622,2
0.973239274218124,1.64892409461325,1
1.08582394803388,0.9022763877418759,1
-0.6493795350522679,-1.0484316930786,2
1.0264473234146898,1.11199106724092,1
0.7620748703042801,0.641147104829235,1
1.00638271992475,1.06029606370421,1
-0.35744531967722604,-0.629894840633192,2
-1.40063762839086,-1.37761579684192,2
-0.21684126687625402,-0.7690934402827572,2
-0.7951243056309789,-0.8693355577008491,2
-0.517954634116838,-0.947189535665904,2
-1.0502707309789698,-1.02483081390576,2
-0.856844998063086,-0.823479904746187,2
-1.16971375922038,-1.4849312524256,2
-0.9570849247512471,-1.06937039808898,2
-0.784587066530489,-0.979314271564064,2
-1.0930522390900699,-1.3455961941127499,2
1.46420437143513,0.820361687207854,1
0.9163638169954799,0.877199543820657,1
0.851461118580634,1.24426005214329,1
-1.10794612022505,-0.530465129235568,2
1.06053657447027,1.2660655070376001,1
0.8534999379828391,0.8940573798044671,1
-0.834384671589658,-0.23994996276984,2
1.5757373864486102,1.33331579211804,1
0.6290265174828679,1.1434685563904,1
1.08271190338433,0.752393587344272,1
1.73220780607678,0.9383561884150359,1
1.7362652662882798,0.541754190519964,1
1.27140458286752,0.7549322584166179,1
0.9311995084882749,1.13629348891734,1
-1.11630141526869,-1.3183100270193602,2
1.2328713334385601,1.6304333448448203,1
1.6766686072380301,1.61480142909287,1
1.1811053861646001,0.7715057437157591,1
-0.7796882173126991,-0.570912354507441,2
-0.49372431275665296,-0.615641818908381,2
-1.2318323345648101,-0.9935491479333459,2
1.0336753378003398,1.3981775756918502,1
1.00778855909604,1.29870320183477,1
0.829967485906048,1.29598090307657,1
-0.775620668778467,-1.16876907072068,2
0.760115523312354,1.20883249571067,1
-0.763165825070198,-0.887132063489116,2
-1.0775424029046,-0.908666828666611,2
0.275302136063133,1.86485104135982,1
-0.44755922023932004,-0.7625664670055041,2
0.977971412643837,0.326672861713671,1
-1.01149137521713,-0.9407550032450721,2
0.957216377164128,1.52550832347457,1
-1.00389866984576,-0.7619784096460099,2
1.1126802416074197,1.0047873765767499,1
1.1551703335533998,0.178341545305188,1
-1.1647519555614199,-0.519970698038985,2
-0.837786016779871,-0.807794687250315,2
-0.6143979815675991,-1.01375165948279,2
0.756968793165996,1.27035246434606,1
-0.8679552410975021,-1.37568159858529,2
-0.9817445548926291,-0.7979466184369158,2
-1.1087093137121398,-1.48447223170156,2
0.6692152755612739,1.13500702918243,1
-1.08175751622038,-0.8016533073489709,2
-0.687123318507072,-0.681045084666829,2
-1.35095971668818,-0.598215446354033,2
-0.9171985167735259,-1.2558268021013999,2
-0.0771102891356874,1.1487526245998603,1
-1.74519434111551,-0.8614009869177601,2
-1.2880895701583301,-1.19633279617663,2
1.11236996797869,1.10060016478034,1
-0.551703459541157,-0.649882433966629,2
-0.719111327351149,-1.1296118941922502,2
-0.82154168219757,-1.06583126324768,2
-0.746071801027965,-0.916568343645085,2
0.5880199072885111,1.1300132651127701,1
0.712314506473249,1.0258045331571801,1
-1.12935578895877,-0.8710062285962759,2
-1.2123024206126,-1.012673411639,2
1.4230919205588302,0.5188319207212729,1
-1.04806239274817,-0.774242764051566,2
0.61440299691726,0.848296514897167,1
-1.27890730267724,-1.06052464872637,2
-0.83732270927645,-0.949590775951456,2
1.05918381960193,0.880738719799502,1
1.09467412674988,1.06937268917911,1
0.733246729238213,0.93145560197632,1
-0.805815099609446,-1.1821681930288999,2
0.862481910572482,1.04290387621596,1
0.8741202854174559,1.06328123867655,1
-1.0031981821151,-0.6670446628571899,2
-1.20540119479715,-1.40178046480768,2
1.21610971285156,1.02359546281903,1
-0.7489669013975879,-0.9660569127181942,2
0.538470939681625,1.16220009863858,1
0.5913571437198311,0.788909423475733,1
1.0322387123300099,0.749236096834545,1
-0.97191293188249,-1.12584363714395,2
-0.5603681974374439,-0.733306590988219,2
-0.994886086063089,-1.01491223176752,2
-0.95812313648773,-1.40187260186878,2
-1.20929623113548,-0.804299907363975,2
-1.37112602998348,-0.804185935451203,2
1.22218831456994,0.6552712221795091,1
-0.611461536307133,-1.33758552285057,2
-1.01271872554536,-0.6138899724398559,2
0.898776316487647,0.8850303637489991,1
-1.02045258118811,-1.05467198624777,2
-0.996025056094175,-0.645828677406294,2
1.26792923185204,0.8137582018906421,1
0.485353981669044,1.1283535044633402,1
0.8363798266112199,0.500870325282643,1
1.34725551422065,0.9494576593442451,1
1.13183252689723,1.03867512106485,1
-1.10302618078512,-1.0476893750602099,2
-1.70308129978181,-0.907467197562975,2
-1.54483263379687,-1.07052689802551,2
-0.623358492246818,-0.8294733289497149,2
-1.03309058816745,-0.444797479833464,2
1.04385356055784,0.8775302910940741,1
-0.829792925616673,-1.12740817520016,2
-0.5633116544983741,-0.823049063065305,2
-1.0728709836452501,-0.9280598250775101,2
-1.03046152648306,-1.0597786477369202,2
0.904979132571124,0.797623795482679,1
0.937257591509973,1.11043893597095,1
1.0285996075997401,0.957589338607144,1
-1.1492083186433502,-0.8146954337487191,2
-1.0456447529939001,-0.6791100261397409,2
-1.3763702867561498,-1.40174187907451,2
-1.28530038076504,-0.873029612026547,2
0.39793767931718604,1.02090116014945,1
-1.3544358183958,-0.564739114102599,2
-1.14356712647813,-1.26133398969066,2
1.06956270757056,1.7245486585798202,1
-0.7588347924649941,-0.718303860659433,2
1.0726660427766601,1.2072318496078702,1
1.34850796480622,0.867788355079665,1
1.0607626868320699,0.8165039604626501,1
1.1358738558457702,0.7560972588749469,1
0.8982580586445479,1.24818459557028,1
-1.06238770006952,-0.8084060400465379,2
-1.1714528630331,-1.2191241427543702,2
-0.532256197363832,-0.7757719598014191,2
1.10746674013195,1.04434524431168,1
-1.05680725676954,-0.7554103558424591,2
0.7850264985621709,0.9314312730216691,1
0.8142685731020941,0.757529709971939,1
-1.56776636149237,-0.859027389735022,2
-1.23539259989324,-0.901087049331987,2
-1.1800945697240302,-0.6464523946099899,2
-0.9947625357812739,-0.9376985966485519,2
-1.0734285810361202,-0.8680121140343741,2
-1.0289792625210101,-1.4205712749720298,2
0.624390905285957,1.00223811121061,1
-1.1241710196761598,-1.33017231206506,2
0.9172921938940279,0.41449180984232104,1
-1.08354862636225,-1.3942692067931002,2
1.08349954854981,0.665349364232937,1
1.06039258485054,1.6904048912245402,1
-1.26475854908883,-0.8739548007894861,2
-1.09684487864077,-0.855355033576505,2
1.13918200688991,1.4901309080150198,1
0.8119184108146851,1.4263372230946298,1
-1.40293799457198,-0.8915126734381509,2
0.81955885378292,0.863210815846053,1
-0.955323701281856,-1.03418549298584,2
0.897018597917985,1.40354535739324,1
-0.6353965668115389,-0.96874508342122,2
0.947186117737372,0.588402452546554,1
1.16705861965649,0.9755012984015771,1
1.0378141083154,1.00183867377232,1
-0.631126433505977,-1.04579593278578,2
0.796623819638751,0.693831315569849,1
-1.26583180831564,-0.7714745482694679,2
-0.704686189453864,-1.00231755917311,2
-1.29087209284515,-0.7496083111528019,2
-1.12512400629776,-1.16788996389105,2
0.5451063276106021,0.994933356451491,1
-1.31178634303375,-1.1554071494573501,2
-0.6568921304200329,-0.976023192395897,2
0.880022237839558,1.1542842979661,1
1.15065017784972,0.8592837548818331,1
1.4562828370460799,1.5052303547868502,1
-0.595012182285567,-0.7945874020899731,2
-1.02803951223508,-0.639278138241074,2
0.30136291930538,1.2140175054473101,1
-1.44718179981955,-1.22169090537202,2
1.10119412724904,0.760508950294728,1
-1.2956353757388,-0.8977707611287679,2
-1.08641379460326,-0.858493397409744,2
1.4070736767621002,0.862985346555001,1
-1.4805237193203797,-1.08789931716451,2
1.1630054336474598,1.2641061668625602,1
1.05482685477796,1.1933467449783701,1
0.8802140255031221,0.42475413746223395,1
-1.20357925201848,-1.09611089575165,2
-0.9095749493959341,-1.51872794920776,2
0.305448759438844,0.8314625096338559,1
-0.895984950727165,-1.00774966884939,2
-1.04630079243265,-0.835540056510129,2
-0.48751374118366597,-1.01165638890535,2
-0.936462349396593,-0.8055503083997801,2
0.903584647610937,0.621361959496194,1
-0.9807501763969458,-1.03999498864853,2
0.600176517754882,1.10955862916519,1
1.28117957038615,0.7371416012837769,1
-0.642086079275778,-0.9903770996888541,2
1.13771858961269,0.9350539016345609,1
-0.7319523349358129,-1.21542126799722,2
1.09591021083202,1.27968502862772,1
1.35046089034352,0.639053566293417,1
-0.719508944790496,-0.753525984245059,2
0.7992509980100321,0.764134173095558,1
0.6836716700496,0.8326905694755921,1
-1.3448197647549098,-0.9915895712684641,2
0.6726903879770401,0.858601835106771,1
0.6634073542228079,1.1369038442101,1
0.470223482759211,1.20744678441534,1
-1.06092429317692,-0.902880054999261,2
1.09388111242835,1.60915217193388,1
-1.09925858087035,-1.04678079101015,2
0.822354461567183,1.2506914861511,1
-1.15713749521556,-0.8853846912110351,2
-0.39569871542697704,-0.763472770941917,2
-0.924769247114239,-0.7887983859160329,2
0.650976355501311,1.0555695441823,1
0.5719325098627139,1.2330671465697098,1
-0.946399949365531,-0.7665143082531222,2
-1.57592072968005,-0.8983603202952031,2
-0.856793874481889,-0.683282778755956,2
1.01323149413284,0.716247288962138,1
-0.235509758448531,-1.4399957641202599,2
-1.5674219309599,-0.641371905419127,2
-0.469846107220387,-1.15336581410263,2
-1.2410274932363798,-0.644769175750446,2
1.03881290636096,0.9378081451042591,1
-1.19186087772108,-0.43709955110700505,2
1.34170100908106,0.559826244541318,1
1.10741759064847,0.8371105344417891,1
-0.9824190198317919,-1.04960266733831,2
-1.27634907712286,-0.7579721061311708,2
-0.9443877314412479,-0.679596232826052,2
1.3225654895313201,1.4836144315363402,1
-1.1645387052036398,-0.7035365149774828,2
1.16606621753561,0.629525548143981,1
1.1065911029159698,0.7331947810843259,1
-0.880594465914096,-1.02589979926911,2
1.63508022356275,1.0610835521992301,1
0.7953109938286892,0.914483984438614,1
1.49032607053542,1.73804591930707,1
-0.903300070838256,-0.856915666909581,2
1.1007140111031102,0.868071441796754,1
0.7901755583228391,1.6179062538516202,1
-1.16189700142032,-1.0451892901542599,2
-0.6978390083828929,-1.29212826653196,2
-0.97894812037214,-1.1495010791873101,2
-0.6369315909362571,-1.4188078339690102,2
1.04167926896689,0.477675271113296,1
-0.8963848770044158,-1.05953549866459,2
-1.31378266314775,-0.6999508274842261,2
-1.0659270035074,-1.73453463059425,2
-1.27443822331389,-1.02123694600988,2
-1.06930526363479,-1.02347406413437,2
-0.899436197506163,-0.817018624822105,2
1.3260060886592,0.7136692579492041,1
-0.5799180481103791,-0.676672379027089,2
-0.30059016977692,-0.6794753790436129,2
-0.7830468704379809,-0.7904140179540781,2
-1.1560747290489097,-1.0789935692722499,2
-0.864092137485267,-0.689901897295036,2
1.06676450474008,0.940977802275629,1
-1.6258994934675801,-0.9848913096366371,2
-0.8892336783551801,-1.1666042277975701,2
0.988555621835683,1.1546209225413602,1
-1.14004273236801,-1.10726444757904,2
-1.11155140455214,-0.813082074030547,2
0.8634985488738871,0.604064848718499,1
0.985684196867771,1.22218745827902,1
1.06491693451088,1.10468894547936,1
1.19293532795691,0.654832507175062,1
-1.08633571398298,-1.06217378809103,2
0.970051502603726,1.0644272157255301,1
1.33310170282875,0.926491766998236,1
-1.1218037838868,-0.6536309142110049,2
0.568442577797652,0.7423142015265229,1
-0.491871373895151,-0.6452058824645269,2
-0.817302460752362,-0.78836656067358,2
-1.42190589572061,-1.1887204530006699,2
1.02894147872668,0.8038274149357221,1
-0.5790245347905589,-1.2703600618221,2
0.41313680796895,0.845951037355288,1
-0.7243787671695809,-0.7358213224400849,2
0.8935238637645809,0.847797423390235,1
-1.24184586028478,-0.942705874837803,2
-1.35781609414638,-0.158718227915607,2
0.45688206541283505,1.26071500348231,1
1.25533546054833,0.7487979570135009,1
-0.9710381580010949,-1.03567535251286,2
1.3125048665196999,1.31853470937613,1
-0.8101393467465429,-0.8802726340582908,2
1.35466492627567,1.42658643372985,1
0.6943022850419971,0.808475812015357,1
1.08892760873051,0.860904177161673,1
0.489104152215947,0.99232474510867,1
0.8663767681204921,0.7893981100793069,1
-0.885737126900691,-1.48172280111097,2
-1.10397386108861,-1.14570583802355,2
-1.10603572689677,-1.30808737083479,2
0.813729881947233,0.6749689419641441,1
0.982759391641369,1.00820425729151,1
-1.09832774967732,-1.2363656844928799,2
1.39228185296848,0.8149775620013241,1
0.962943349046669,1.30614495758545,1
-1.07488092869684,-0.9856270867389559,2
0.705523161426693,1.27297855672391,1
-1.5294610550910401,-1.02843175660456,2
0.7253935111470291,1.14207310021315,1
0.6181777756119561,0.6934217278659129,1
-1.033563189959,-0.616442864214801,2
0.9771243418683392,0.636773151951823,1
-0.30785279935091,-1.33537441281212,2
0.907473563337691,0.601933481922151,1
1.20392691173401,1.11399788704171,1
-1.29379021646705,-1.02134742661842,2
0.913673497973537,1.1662377138818998,1
1.39675753507577,0.9452970700132131,1
1.3631988346939798,1.26987260096018,1
-1.1919054927333799,-1.1715460677066398,2
-1.25595817521868,-0.5040385823214311,2
-1.08857465663458,-1.08638510904613,2
0.977734681993035,0.684602386965558,1
0.9139201409008059,1.21303157881783,1
-0.680745523215354,-0.8116146961499399,2
-0.721159655967559,-1.08106004367664,2
0.7248286656252501,1.1898019504346697,1
-1.59183804985973,-0.8398930025599921,2
-0.6804847099811429,-1.2515594177215,2
0.9114399721515359,0.839806986388984,1
1.1142633895653702,0.7619471111018342,1
0.682613446222751,0.7824758854192521,1
0.6860092537092171,1.3306109636511299,1
-0.99170987842802,-1.13760166615879,2
-0.7671991865089929,-0.8181905202698392,2
-1.13290984645218,-0.541424990473366,2
1.1170155573599698,1.1806600641298999,1
-1.15855419833065,-0.588374323270917,2
1.4054169482004397,0.9423787797106681,1
-0.6659057784644421,-0.6304438127456761,2
0.975852570562704,1.0589505717384,1
0.889241742797431,0.995889054053423,1
-0.644360005743412,-1.01644661094723,2
1.53234367037831,0.803945470810129,1
-1.2686982699145402,-0.985349036602206,2
-1.09545252725125,-0.6863152016114921,2
-1.01794763647436,-1.12780966500532,2
0.8984028665923391,0.67099291689838,1
-0.803518407583059,-1.3112527421309499,2
-1.16272399685538,-1.10703310685968,2
1.14979706350942,0.7857524306443149,1
1.1053560729543799,0.9428986446251959,1
-0.8767580734149921,-0.40543235804247707,2
1.2805287049185399,1.17626031976191,1
1.4005963020923302,0.8093418583703521,1
1.4984269305631,1.06989513331479,1
-1.48265352965764,-1.64799941914149,2
-1.4173921313870201,-1.02825772590296,2
1.18170398207941,0.7786352521026729,1
0.502064074841884,0.901120841380404,1
-1.0174000153263,-1.1861047577513402,2
-0.48277828439944603,-1.1145707839308001,2
0.722567392537718,1.3583086400392899,1
-0.9314405432165301,-1.01981113624771,2
1.11903384408085,1.26189450197644,1
1.09859526023358,1.54277551799948,1
1.22762300751374,0.773125031745847,1
-1.02233485842484,-1.34360267004064,2
1.16015975779055,0.7359430069314531,1
-1.4847879642188897,-0.951387319507801,2
-0.667338015705062,-0.766617672599774,2
-0.749723625572129,-0.460474968089834,2
1.12930077688817,1.23051569349903,1
-0.7498154164961509,-0.786116309830914,2
1.18065646397475,1.20632394798673,1
-0.870225661557478,-0.7057411634786249,2
-1.06065244116556,-1.1207888628976201,2
-1.29032757016825,-1.27942310490696,2
1.11966401843141,0.8143130967826631,1
1.26966452691108,1.2976459840216699,1
1.21413338118783,0.47503978199708796,1
0.542641026504811,1.02728185929417,1
0.6255414513971179,1.10390007432671,1
0.898633459651966,0.7735155482241272,1
1.5996399749818,0.958635456140037,1
-1.02628363228298,-1.04903601114815,2
-1.5566308634776203,-1.3469944368093798,2
-0.48853532336139893,-1.19683499160938,2
1.06033013788479,1.31555319633564,1
-0.842337874078362,-0.5661828193374661,2
1.30995389163135,1.0997997507784498,1
0.50945378168009,0.698974634386378,1
-0.886264337896516,-1.01266958168136,2
-0.8761156244931809,-1.04708391791485,2
1.3647953841728202,1.34678796688084,1
0.501741938929452,0.9482886002557869,1
1.6239206328691997,0.794751753073994,1
1.48025329582993,1.36661472753321,1
-0.9252561116587421,-0.734530201913386,2
-0.521467359993914,-0.594149968738667,2
1.41119081682426,0.628830699320552,1
-0.8906940382649209,-0.9882560722107421,2
1.28419614375469,1.5148518599772298,1
-0.7111319351688941,-0.9082115773994741,2
1.14467291467871,0.946933914844699,1
-0.7322534910030408,-0.752591035928345,2
1.8710067690041599,1.01948631355049,1
-1.09201989430887,-1.04512836150379,2
-0.357264464251133,-0.71839682900371,2
-0.6615571043111209,-0.643661218290425,2
1.2446185150182298,1.5797245465143301,1
-0.9583628065655859,-1.2088914547361798,2
1.15952693107728,1.32043540807814,1
1.01377614936633,1.33642561220069,1
-1.10465107120977,-0.8881650197192741,2
-1.2935094052554998,-1.10287706900077,2
-1.2501200719561698,-1.33490048713956,2
-0.60107600536806,-0.959280223428415,2
-1.15412572075544,-0.729899845207403,2
0.6317759620160539,0.838018271082797,1
0.85512085247201,0.7719422114251179,1
-0.893546466291713,-0.934120648102259,2
-1.43528185111752,-0.699775019442614,2
-0.9282689289987031,-0.628749803691785,2
1.28333077716209,1.25088784949117,1
0.645116445318582,1.2818019558885,1
-0.830734465448601,-0.578689547955386,2
-0.8595270891958791,-1.67167093378496,2
0.7655387532796429,0.7172096760889491,1
-0.80930821386248,-1.25281111858643,2
-1.1209190614733302,-1.42035129375047,2
-0.8996579047865609,-1.2753944081555,2
0.983026142270087,1.1665714692757398,1
-1.05436607498243,-0.7701059458971501,2
0.9395184695118579,1.40107153475712,1
0.7344977949266029,0.9700357762959251,1
-1.38060742370569,0.00967152833963492,2
-1.15698693231902,-0.432800719327404,2
1.25030001836723,0.8957066776769531,1
1.30137069772478,0.740345388106345,1
-0.759968333181577,-0.613130179289423,2
-0.982065513748362,-1.27212081529757,2
-1.18422423493306,-1.08662562599635,2
-0.941810230624744,-0.7352772765364809,2
1.15392536700194,1.3633918218395098,1
-0.8126967750629599,-0.973510005057106,2
-1.24353016811687,-0.9059827488363291,2
-1.50389174662144,-1.4067983261342498,2
-1.1910828554363502,-0.432742493322844,2
0.599219909661493,1.33713469320784,1
0.558395885727025,0.7301935616686741,1
-0.608273000203395,-1.45246186721365,2
1.00297261742008,1.1307932635916,1
-1.29590543900066,-1.15472168437993,2
-1.13800418130924,-1.06456611930168,2
-1.0726154764988,-1.15204217725043,2
0.5590096567879,1.0235106615578,1
1.15456080150027,1.03612811448429,1
-1.17267522860625,-0.482221014498222,2
1.43961380472475,1.0862895404948198,1
1.1115569162338899,1.40213965687853,1
-1.09027731548944,-1.26940689045339,2
1.1025267445830902,0.953533277517047,1
1.02958623722352,0.9396597494555459,1
0.551922310955813,0.8526103517909209,1
-1.6362086080698002,-1.32276584705797,2
1.02317608923882,0.7375322084305219,1
-0.6634040544709681,-0.7341773706141449,2
-0.827020879649975,-1.56712183115321,2
-0.8577734951774492,-1.36721522043396,2
-0.8298076371102929,-1.17293546776964,2
-1.3906369641021499,-0.784739399701633,2
-1.25870340682265,-0.9280880977433659,2
0.590194567418022,0.9095703985561601,1
0.8431486581086058,1.00475997006448,1
-0.7105948394765771,-0.8315336227504309,2
-0.9044660334594951,-0.8260248747401411,2
0.93631779174383,0.9663808236490831,1
0.903697535588465,1.2043508827182199,1
1.4097658540707498,0.833218246026095,1
-1.1322204731883798,-0.7650602698473179,2
-0.5212928911516189,-1.04127360742636,2
0.8706718051287399,1.3098620735694098,1
-0.9866928131038349,-1.15312047930397,2
-0.574788903045386,-0.591925401770859,2
1.14286463428678,1.21282746811095,1
1.13906718140235,1.0411135723171898,1
-1.24954751376991,-0.789557729810016,2
-0.89334997688761,-0.7818959136945021,2
0.897195655510336,1.29467387155493,1
-1.28786928403559,-0.686391984692664,2
-0.215802279866946,-0.8681604497809801,2
-0.999338854452214,-0.244082458406692,2
0.7034299791641949,1.24403899209373,1
-1.06966077291668,-0.9946990380526299,2
0.921160711188307,0.7079063689189861,1
-0.655952635888575,-0.327690456025823,2
-1.15993729683579,-1.16927007389995,2
1.4007069459837902,0.9829940806417641,1
1.07128850674049,1.04589769653378,1
1.17317256760922,0.285138320647149,1
1.0769193082503101,0.8304121561804519,1
1.03363105900301,0.49010976601081496,1
-0.991455438725431,-1.01403897457235,2
1.01335376206114,1.14103393027483,1
0.497672424961729,1.53035662991803,1
0.844966856237832,0.8539273497591071,1
0.631230766056248,1.0110665820906501,1
1.16043000943712,1.2724318954482199,1
1.0268059493255501,0.8844501101040579,1
-1.28136585606699,-1.62110585353251,2
-0.742548141696064,-1.16363751777642,2
-1.07136385823811,-1.10305783184985,2
0.715810522055725,0.472110305450354,1
0.38241610038692797,0.111899194489091,1
-1.2355205041061899,-1.0343447473612701,2
-1.0296356719489599,-0.37572737966965997,2
-1.20299515546434,-0.980963551660879,2
0.6536204992813189,1.2197167800579398,1
1.2565601625254,0.8563664202035749,1
1.60658610499275,0.957141674079884,1
0.9373365620992079,0.7971966997729641,1
-1.2612595779162399,-1.30340090535693,2
-0.9005523260010999,-1.04692321232361,2
-1.4063010051296898,-0.9926661653801709,2
-0.6742899897803589,-1.00569532763523,2
0.9718196430178091,1.59889116513634,1
1.3706453301903898,1.4191691691411799,1
-1.3493062861806797,-1.70651895456682,2
-0.521843647655988,-0.9973551450552959,2
1.08658540888782,1.02406441985626,1
-0.675788602164917,-0.8891956271329821,2
1.21475428802869,1.4549973269215302,1
-1.10766890430247,-1.03509902547686,2
0.19455543512269102,1.05642184348483,1
-1.0057821725848999,-1.2737135409955902,2
0.8895152056002231,0.30635147308035,1
1.1009980420872398,1.49452517035553,1
-0.861166250438876,-1.0174603886945601,2
0.40051860371291703,1.5427512709598898,1
0.8278295628606591,0.9589637189784358,1
-0.518768644609264,-1.3772829967754299,2
-0.8596958494232321,-1.02299272734007,2
1.05044707515288,1.5090294094837902,1
-0.68031244751112,-1.2165611704044899,2
0.9222810973183571,1.0947590825391602,1
1.27223427378419,0.8526978218139909,1
0.36340412671686406,1.07362457913202,1
-0.8547677138807371,-1.16071972919377,2
-0.663851179043653,-1.01101264556457,2
0.9382002349319449,1.251747116655,1
-0.861459198341488,-0.862678426244957,2
0.471058529765367,1.17224657021939,1
-0.676553456075515,-0.7518547051631701,2
-0.363231172871008,-1.05639167808558,2
-1.0713630371885798,-1.11118504046785,2
