Row,kDN,DS,DCP,TD_P,TD_U,CL,CLD,MV,CB,N1,N2,LSC,LSR,Harmfulness,Usefulness
22,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-1.17772046035564,0,2.58838902170981,0,-1.37299797449839
23,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.612550112763851,0,0.35825930006982,0,-1.01993652696525
24,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.756875678235331,0,1.23459217223489,0,-1.10225324555658
25,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-1.60728099900387,0,-1.33837989974625,0,1.01716028905068
26,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.424710135247738,0,0.957216436581825,0,0.840393660447045
27,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,1.49549177025012,0,-0.340101928187435,0,1.01716028905068
28,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.0839245556205861,0,-1.18602606374451,0,1.01716028905068
29,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.636436312714068,0,1.20565195668582,0,-1.10225324555658
30,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.101787066646356,0,0.398993945179024,0,0.982681850125704
31,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-1.69602427290226,0,-2.326494575939,0,1.01716028905068
32,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,1.26098221121213,0,-0.237979350627725,0,-0.940928775348215
33,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.52415899687518,0,0.302905504770302,0,-1.01993652696525
34,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.263817392050655,0,1.43015862852658,0,-1.01993652696525
35,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,1.26731133434863,0,1.12443322732388,0,-1.10225324555658
36,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.926330671210956,0,0.822089968216288,0,0.840393660447045
37,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,1.06038993417981,0,0.485564912297259,0,-1.01993652696525
38,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,1.65848608051375,0,0.673422613708757,0,-1.01993652696525
39,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-1.33033733794269,0,-0.682306489955399,0,1.01716028905068
40,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-2.15649561439362,0,-1.75752710765994,0,-0.940928775348215
41,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-1.63051597203031,0,0.177557023749438,0,0.612199991723797
42,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.89839981080805,0,0.0794381712193948,0,-1.01993652696525
43,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.425844103330265,0,0.864152595287375,0,0.840393660447045
44,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-1.52185257996377,0,0.792677210900567,0,0.803658336851402
45,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.0578451464020472,0,0.676963888428662,0,0.912439483949463
46,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,1.07314380385481,0,-0.479262879394249,0,1.01716028905068
47,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,1.33255867394857,0,1.00610720668784,0,-1.01993652696525
48,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.687992911596658,0,-0.435149944784813,0,1.01716028905068
49,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.700900535919742,0,0.856216547971088,0,-1.01993652696525
50,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,1.23893500111579,0,0.231527837663661,0,-1.01993652696525
51,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.697419412659552,0,-1.27811215389027,0,1.01716028905068
52,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.00716550307463549,0,0.198154609306864,0,0.982681850125704
53,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.10569413446548,0,1.20435132208312,0,-1.01993652696525
54,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.783212909659306,0,-0.602795840225523,0,0.982681850125704
55,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,1.54780621471475,0,-0.0350159194542076,0,0.982681850125704
56,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.371283271635473,0,-0.0516688235671065,0,0.876649047242647
57,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.973346655791181,0,0.990656837601005,0,-1.01993652696525
58,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.47233188499844,0,0.921674310537021,0,-1.01993652696525
59,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.364823372562907,0,0.0780886594603811,0,-1.01993652696525
60,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.389172445820435,0,0.159180223233872,0,0.947779226930537
61,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.487010815840578,0,0.336461115915555,0,0.982681850125704
62,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,1.71727732062998,0,0.594140319635069,0,-1.01993652696525
63,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.436556560947287,0,0.589734428161269,0,-1.01993652696525
64,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-1.25577838680405,0,0.69148075594672,0,0.876649047242647
65,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.839087181612947,0,-0.0797517030357468,0,1.01716028905068
66,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.839501345929313,0,-0.844963657210212,0,1.01716028905068
67,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,1.11268870931808,0,0.163329730810332,0,0.982681850125704
68,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.949709959405237,0,2.2278453343519,0,-1.01993652696525
69,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.92408787492392,0,1.18534447212157,0,-1.10225324555658
70,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.321076124970931,0,-0.603782349599444,0,1.01716028905068
71,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.140814822147721,0,1.12823997057999,0,-1.10225324555658
72,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-1.7036414891942,0,-0.0174540616158436,0,0.947779226930537
73,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-2.04572908985391,0,0.235463397197908,0,-1.37299797449839
74,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.450076764399585,0,-1.07616827739025,0,0.982681850125704
75,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,1.90625638907638,0,0.0815161354268671,0,-1.01993652696525
76,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.581511149867822,0,-0.0477907530502369,0,0.982681850125704
77,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.966753366216049,0,0.949567648202953,0,-1.01993652696525
78,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.256754194360213,0,-2.23098863838793,0,1.01716028905068
79,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.767714701925372,0,-0.345723728606744,0,1.01716028905068
80,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.607133854620679,0,0.101325563205506,0,0.982681850125704
81,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.326791705577454,0,0.590817159665687,0,-1.01993652696525
82,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.522466781449001,0,-0.972731623726933,0,1.01716028905068
83,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-1.00207905225494,0,1.68863093980839,0,0.228279873709428
84,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.0773783841775921,0,-0.367926543144026,0,1.01716028905068
85,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,1.2785666811616,0,0.418242398012679,0,0.982681850125704
86,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-1.04895816994181,0,-0.360202816068676,0,0.982681850125704
87,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.642328321569746,0,-0.445819171663891,0,1.01716028905068
88,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-1.9643215082185,0,-0.0259829606079791,0,-1.10225324555658
89,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.271529271829143,0,0.823419546589098,0,-1.01993652696525
90,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.693798009644862,0,-1.04818852363073,0,0.840393660447045
91,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.676165479402895,0,-0.397171319997815,0,1.01716028905068
92,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-1.4052993029763,0,-1.08141069867557,0,-1.01993652696525
93,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-1.34138342757379,0,1.72698152480474,0,-1.10225324555658
94,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.301673884215205,0,0.834927964654301,0,-1.01993652696525
95,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.829005285755683,0,1.1305943262565,0,-1.01993652696525
96,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,1.75752897600729,0,-0.605318354525557,0,1.01716028905068
97,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-2.03537459732441,0,-1.77499852034049,0,0.982681850125704
98,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-1.18033140304464,0,-1.2380613958667,0,1.01716028905068
99,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-1.30966023200795,0,-0.553261131064999,0,-1.01993652696525
100,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.0462613579145481,0,0.480275113833368,0,0.982681850125704
101,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-1.17481987342005,0,-0.492325135356226,0,-0.940928775348215
102,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.347478630324035,0,0.0625929785171636,0,0.982681850125704
103,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.534307795214789,0,1.15741407833513,0,-1.01993652696525
104,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.0417420714704973,0,0.243501425584738,0,-1.01993652696525
105,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-1.10042807322313,0,-0.0204331237633249,0,0.947779226930537
106,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.778230609826049,0,0.342942318203782,0,0.982681850125704
107,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-1.3159090983763,0,1.37414788087093,0,0.490412231563231
108,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.935284018598266,0,-0.438541780108223,0,1.01716028905068
109,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.848296231509499,0,-0.0311505733402017,0,0.982681850125704
110,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,1.27193357493482,0,1.73301315525454,0,-1.01993652696525
111,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.097082821579489,0,0.515841534345983,0,0.982681850125704
112,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.303427005569679,0,0.447532962648108,0,-1.01993652696525
113,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,1.21095898940115,0,-0.304959777834955,0,1.01716028905068
114,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.486093398765137,0,0.702926799551516,0,-1.01993652696525
115,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.0473557320989576,0,0.26578659705531,0,-1.01993652696525
116,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.620671283327419,0,-0.634234748330232,0,-0.940928775348215
117,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.968391079223744,0,-0.466501986352194,0,0.982681850125704
118,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-2.10920649222781,0,1.03083712120815,0,0.728683962120255
119,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.520619433198392,0,0.204090920682348,0,0.982681850125704
120,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.0997617398507308,0,-1.22045184082624,0,-0.940928775348215
121,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.382685756783821,0,-2.08211280227697,0,1.01716028905068
122,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.747077459600839,0,1.60953220626287,0,-1.01993652696525
123,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.529045309278359,0,0.952701382410197,0,-1.01993652696525
124,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.335294546763957,0,-0.551710223711532,0,1.01716028905068
125,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-2.10885181541106,0,-0.445615510345471,0,-1.10225324555658
126,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.52497920304483,0,-0.0748956137419992,0,1.01716028905068
127,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.777753748448486,0,0.572611604492475,0,0.982681850125704
128,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,1.41185157948971,0,0.543314893261957,0,0.982681850125704
129,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-2.07802731172293,0,-0.644520491379321,0,-1.01993652696525
130,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.418089350705812,0,-0.130270905973821,0,-0.940928775348215
131,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.740649650927828,0,-1.16546617889606,0,1.01716028905068
132,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.306932843987442,0,0.215183428738969,0,0.982681850125704
133,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-1.36096515411371,0,-1.18206870845567,0,1.01716028905068
134,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,1.00940435190206,0,-0.802317476926779,0,1.01716028905068
135,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.678731829419621,0,-0.99066003049845,0,-0.940928775348215
136,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.851785048348278,0,-1.8191903774577,0,1.01716028905068
137,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.0976075447456324,0,-0.773422475100988,0,-0.940928775348215
138,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,1.3747408810081,0,-0.208683164228319,0,-0.940928775348215
139,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,1.02907128030622,0,0.0513565852965765,0,-1.01993652696525
140,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.88061097270018,0,0.0535561617933372,0,0.982681850125704
141,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.423329891379929,0,1.62894706586023,0,-1.01993652696525
142,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,1.61765165883559,0,0.919375084025991,0,-1.01993652696525
143,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-1.66634754802557,0,0.532787864119377,0,0.947779226930537
144,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.311177399540003,0,1.71122027417953,0,-1.01993652696525
145,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.399989471301305,0,0.3352490833478,0,-1.01993652696525
146,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.335753319292771,0,-1.04041130643575,0,1.01716028905068
147,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.347685288618819,0,0.657239343413488,0,-1.01993652696525
148,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.988197908580046,0,-0.971142067211916,0,-0.940928775348215
149,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.107551730531992,0,0.498349637317273,0,-1.01993652696525
150,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-2.06908458909568,0,-2.60447370372364,0,1.01716028905068
151,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.078222972149231,0,1.39478154598394,0,0.490412231563231
152,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-1.95451243584941,0,-2.62217547069436,0,0.982681850125704
153,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.0102306113923256,0,-1.09733811492939,0,1.01716028905068
154,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-1.28953460176672,0,-1.55781597407464,0,1.01716028905068
155,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.592588835495612,0,-0.178630208135055,0,1.01716028905068
156,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.32998336141347,0,-1.05646229654334,0,1.01716028905068
157,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.439930123785328,0,1.09934041603075,0,0.690410790461103
158,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.121673868379565,0,-0.294337730135302,0,1.01716028905068
159,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.000586950966848471,0,-0.88287380080593,0,1.01716028905068
160,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.44917413393652,0,0.618730690775305,0,0.982681850125704
161,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.537145002031344,0,1.02336514550186,0,-1.10225324555658
162,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.317718418176381,0,-0.106734077161879,0,-0.940928775348215
163,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.0408987171971678,0,0.54533760236197,0,-1.01993652696525
164,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.534464407608108,0,-1.12084404786823,0,1.01716028905068
165,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.955961686386993,0,1.07245566654823,0,-1.01993652696525
166,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.552709300367831,0,-0.213530584360508,0,-0.940928775348215
167,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-2.15649561439362,0,-2.36754786663428,0,1.01716028905068
168,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.915246153127265,0,2.40649788717442,0,-1.18823809724996
169,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.466344966815264,0,-0.182992328420177,0,-0.940928775348215
170,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.519921020498791,0,0.0013464586408147,0,-1.01993652696525
171,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-1.4453122646973,0,1.89854547661599,0,-1.10225324555658
172,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-2.03216092002837,0,1.03797070725396,0,-1.18823809724996
173,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,0.798094748274726,0,0.438381582634835,0,-1.01993652696525
174,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,1.34113629053792,0,0.492150704103962,0,-1.01993652696525
175,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.829140232505059,0,0.612378385645501,0,0.982681850125704
176,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.52799039027246,0,2.26909198204258,0,-1.01993652696525
177,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-2.03380063757858,0,3.26106703018479,0,-2.62510353203599
178,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,1.63173393532945,0,0.267923153293561,0,-1.01993652696525
179,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-1.52966694150369,0,-1.7777838652305,0,1.01716028905068
180,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.745386633042427,0,-2.32777419515708,0,1.01716028905068
181,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-0.248636150672879,0,0.167967158897762,0,0.982681850125704
182,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-1.16534376754254,0,1.30016282247411,0,-1.01993652696525
183,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.207075988417193,0,1.02281790938972,0,-1.01993652696525
184,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.176406788979175,0,0.609088136614951,0,-1.01993652696525
185,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.522720845696048,0,-0.491948423516559,0,1.01716028905068
186,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-0.40105434751662,0,0.258941227092651,0,-1.01993652696525
187,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.749611745352414,0,-1.13138368996148,0,1.01716028905068
188,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,0.429312279576358,0,-0.369143970764378,0,1.01716028905068
189,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-2.01267978300412,0,0.58124525873487,0,-1.6916136868079
190,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-1.47747902499912,0,-2.11559360509959,0,1.01716028905068
191,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-1.99634026617497,0,-1.16202943072253,0,-1.01993652696525
192,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,1.07874198408982,0,-0.449962909362372,0,1.01716028905068
193,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,-1.25072531090669,0,1.40354414998392,0,-1.01993652696525
194,0,0.960288418212925,0,0,0,0,0,-0.960288418212901,0.960288418212902,0,-1.18055662760594,0,-0.855473704173849,0,1.01716028905068
195,0,-1.04031245306398,0,0,0,0,0,1.04031245306399,-1.04031245306399,0,1.63609758884262,0,0.620570530538539,0,-1.01993652696525
