Row,kDN,DS,DCP,TD_P,TD_U,CL,CLD,MV,CB,N1,N2,LSC,LSR,Harmfulness,Usefulness
54,0,0.950592885375494,1,2,2,0.999999994437651,0.999999988875301,0.0544747081712063,-0.014,0,0.994923167014283,0.995876288659794,0.210285916924477,0,458
55,0,1,1,2,2,0.999999999865072,0.999999999730144,0,0.014,0,0.996036896476398,1,0.262108266353607,0,449
56,0,0.950592885375494,1,2,2,0.999999999995191,0.999999999990383,0.0544747081712063,-0.014,0,0.98758598051099,1,0.283188194036484,0,430
57,0,1,1,2,2,0.999999999898011,0.999999999796023,0,0.014,0,0.976086391289456,1,0.264217108488083,0,459
58,0,1,1,2,2,0.999999461482689,0.999998922965377,0,0.014,0,0.975955304911419,0.912280701754386,0.168761849403381,0,475
59,0,0.950592885375494,1,2,2,0.999999999500915,0.999999999001831,0.0544747081712063,-0.014,0,0.970445306239577,0.997938144329897,0.235756859183311,0,450
60,0,0.950592885375494,1,2,2,0.999999720720472,0.999999441440943,0.0544747081712063,-0.014,0,0.962925237031087,0.944329896907216,0.180451244115829,0,468
61,0,0.950592885375494,1,2,2,0.999999999806869,0.999999999613739,0.0544747081712063,-0.014,0,0.969932923562256,0.997938144329897,0.245640397071838,0,441
62,0,0.950592885375494,1,2,2,0.999999999937492,0.999999999874984,0.0544747081712063,-0.014,0,0.98682188706901,0.997938144329897,0.257553368806839,0,431
63,0,0.950592885375494,1,2,2,0.999999995833021,0.999999991666042,0.0544747081712063,-0.014,0,0.983738316707258,0.995876288659794,0.21317332983017,0,458
64,0,0.950592885375494,1,2,2,0.999999999999897,0.999999999999795,0.0544747081712063,-0.014,0,0.941782731143879,0.997938144329897,0.323408305644989,0,389
65,0,1,1,2,2,0.999999993133724,0.999999986267449,0,0.014,0,0.978885779388128,0.941520467836257,0.212944895029068,0,434
66,0,1,1,2,2,0.999999995953511,0.999999991907022,0,0.014,0,0.979857171645901,0.886939571150097,0.228370144963264,0,396
67,0,0.950592885375494,1,2,2,0.99999998617711,0.99999997235422,0.0544747081712063,-0.014,0,0.962964885768491,0.987628865979381,0.201197504997253,0,454
68,0,1,1,2,2,0.999999999968058,0.999999999936116,0,0.014,0,0.976596523548936,1,0.276579350233078,0,452
69,0,1,1,2,2,0.999999999555274,0.999999999110549,0,0.014,0,0.992635166459989,0.992202729044834,0.244260653853416,0,446
70,0,0.950592885375494,1,2,2,0.999999999996583,0.999999999993165,0.0544747081712063,-0.014,0,0.987738199595054,1,0.28674790263176,0,427
71,0,0.950592885375494,1,2,2,0.999999999972146,0.999999999944291,0.0544747081712063,-0.014,0,0.997550245067654,0.981443298969072,0.280795961618423,0,383
72,0,0.950592885375494,1,2,2,0.999999999990637,0.999999999981274,0.0544747081712063,-0.014,0,0.987951355891465,1,0.277160495519638,0,426
73,0,1,1,2,2,0.999999995918055,0.999999991836111,0,0.014,0,0.975339271408141,0.998050682261209,0.220420837402344,0,476
74,0,0.950592885375494,1,2,2,0.999999999998014,0.999999999996028,0.0544747081712063,-0.014,0,0.981258924018144,1,0.292331129312515,0,422
75,0,0.950592885375494,1,2,2,0.999999997954864,0.999999995909728,0.0544747081712063,-0.014,0,0.987281040338931,0.997938144329897,0.221002742648125,0,455
76,0,0.950592885375494,1,2,2,0.999999983792908,0.999999967585816,0.0544747081712063,-0.014,0,0.986191211980117,0.981443298969072,0.199655279517174,0,452
77,0,0.950592885375494,1,2,2,0.999999999884159,0.999999999768317,0.0544747081712063,-0.014,0,0.971526163201095,0.987628865979381,0.251164078712463,0,428
78,0,0.950592885375494,1,2,2,0.999999967992307,0.999999935984615,0.0544747081712063,-0.014,0,0.988720703431145,0.979381443298969,0.200154975056648,0,455
79,0,1,1,2,2,0.999999990139716,0.999999980279432,0,0.014,0,0.987886040179436,0.996101364522417,0.213283985853195,0,466
80,0,0.950592885375494,1,2,2,0.99998490405428,0.99996980810856,0.0544747081712063,-0.014,0,0.976617443832836,0.795876288659794,0.149412423372269,0,476
81,0,0.950592885375494,1,2,2,0.999999989038041,0.999999978076082,0.0544747081712063,-0.014,0,0.973459127216564,0.91340206185567,0.203768745064735,0,431
82,0,0.950592885375494,1,2,2,0.99999998810833,0.99999997621666,0.0544747081712063,-0.014,0,0.988865180011413,0.995876288659794,0.202454030513763,0,459
83,0,1,1,2,2,0.999996733473481,0.999993466946963,0,0.014,0,0.971425134977508,0.752436647173489,0.144282132387161,0,480
84,0,1,1,2,2,0.999999999443065,0.99999999888613,0,0.014,0,0.968998151035473,0.998050682261209,0.242917463183403,0,469
85,0,0.950592885375494,1,2,2,0.999999999996483,0.999999999992967,0.0544747081712063,-0.014,0,0.981049891434342,1,0.287102311849594,0,424
86,0,1,1,2,2,0.999999992429358,0.999999984858716,0,0.014,0,0.994025157883792,0.996101364522417,0.213314428925514,0,476
87,0,0.950592885375494,1,2,2,0.999999999071769,0.999999998143538,0.0544747081712063,-0.014,0,0.979033183004785,0.991752577319588,0.229519054293633,0,446
88,0,0.950592885375494,1,2,2,0.999999999999998,0.999999999999996,0.0544747081712063,-0.014,0,0.945850138938978,1,0.360548377037048,0,349
89,0,0.950592885375494,1,2,2,0.999999997584614,0.999999995169227,0.0544747081712063,-0.014,0,0.978043887492954,0.997938144329897,0.219325795769691,0,455
90,0,1,1,2,2,0.999999953716782,0.999999907433564,0,0.014,0,0.986305509209892,1,0.194571852684021,0,488
91,0,1,1,2,2,0.999999947013736,0.999999894027472,0,0.014,0,0.991572906997343,0.996101364522417,0.193147242069244,0,490
92,0,1,1,2,2,0.999999999694305,0.999999999388611,0,0.014,0,0.949152786887258,0.9317738791423,0.247706055641174,0,386
93,0,0.950592885375494,1,2,2,0.999999806044727,0.999999612089454,0.0544747081712063,-0.014,0,0.970118612198921,0.944329896907216,0.172968745231628,0,474
94,0,1,1,2,2,0.999999999771185,0.99999999954237,0,0.014,0,0.972792182972971,0.984405458089669,0.259552776813507,0,421
95,0,1,1,2,2,0.999999980554392,0.999999961108785,0,0.014,0,0.967595198665501,0.992202729044834,0.202427566051483,0,480
96,0,1,1,2,2,0.9999999302469,0.999999860493801,0,0.014,0,0.996379641504728,0.978557504873294,0.188094213604927,0,485
97,0,0.950592885375494,1,2,2,0.999999998376722,0.999999996753445,0.0544747081712063,-0.014,0,0.991457135837131,0.997938144329897,0.223382040858269,0,456
98,0,1,1,2,2,0.999999999999955,0.999999999999909,0,0.014,0,0.942683997268628,0.998050682261209,0.348541051149368,0,323
99,0,0.950592885375494,1,2,2,0.999999994069093,0.999999988138186,0.0544747081712063,-0.014,0,0.976689291295683,0.991752577319588,0.210075184702873,0,451
100,0,0.950592885375494,1,2,2,0.999999797552278,0.999999595104557,0.0544747081712063,-0.014,0,0.86737511729182,0.672164948453608,0.173045471310616,0,415
101,0,0.950592885375494,1,2,2,0.999999999996184,0.999999999992367,0.0544747081712063,-0.014,0,0.982247428722397,1,0.285962045192719,0,427
102,0,0.950592885375494,1,2,2,0.999999974355576,0.999999948711153,0.0544747081712063,-0.014,0,0.980003996785639,0.969072164948454,0.194887652993202,0,452
103,0,0.950592885375494,1,2,2,0.999999999984067,0.999999999968135,0.0544747081712063,-0.014,0,0.965785564185722,1,0.270810604095459,0,437
104,0,0.00592885375494071,1,3,3,0.999947546339982,0.999895092679964,0.0544747081712063,-0.014,0,0.808097468776968,0.243298969072165,0.114495404064655,0,426
105,0,1,1,2,2,0.999999999991848,0.999999999983696,0,0.014,0,0.986072359077914,1,0.293355017900467,0,438
106,0,0.950592885375494,1,2,2,0.999999999995278,0.999999999990556,0.0544747081712063,-0.014,0,0.974917783456392,0.997938144329897,0.284251362085342,0,422
107,0,1,1,2,2,0.9999984623372,0.9999969246744,0,0.014,0,0.947335572189678,0.916179337231969,0.155343383550644,0,501
108,0,1,1,2,2,0.999999999998805,0.999999999997609,0,0.014,0,0.930128483118825,0.998050682261209,0.322969496250153,0,350
109,0,0.950592885375494,1,2,2,0.99999999998792,0.99999999997584,0.0544747081712063,-0.014,0,0.888092178832423,0.896907216494845,0.273280829191208,0,300
110,0,1,1,2,2,0.99999928572575,0.9999985714515,0,0.014,0,0.95111821226518,0.861598440545809,0.166608944535255,0,458
111,0,0.950592885375494,1,2,2,0.999999968824265,0.999999937648529,0.0544747081712063,-0.014,0,0.98066984954292,0.907216494845361,0.19287633895874,0,440
112,0,0.950592885375494,1,2,2,0.999999949393958,0.999999898787916,0.0544747081712063,-0.014,0,0.97634404790558,0.97319587628866,0.187246307730675,0,467
113,0,0.950592885375494,1,2,2,0.999999999866508,0.999999999733016,0.0544747081712063,-0.014,0,0.975674727714029,0.997938144329897,0.248498320579529,0,440
114,0,1,1,2,2,0.999999988092744,0.999999976185487,0,0.014,0,0.97767142266606,1,0.209576040506363,0,483
115,0,0.950592885375494,1,2,2,0.999999999668817,0.999999999337633,0.0544747081712063,-0.014,0,0.982159028409041,0.997938144329897,0.238912269473076,0,444
116,0,1,1,2,2,0.999999999981864,0.999999999963728,0,0.014,0,0.984235589128467,1,0.282406181097031,0,444
117,0,1,1,2,2,0.999999999732837,0.999999999465673,0,0.014,0,0.974724604410306,0.998050682261209,0.250554323196411,0,459
118,0,1,1,2,2,0.999999999986776,0.999999999973553,0,0.014,0,0.963030670219058,0.998050682261209,0.284412711858749,0,429
119,0,0.950592885375494,1,2,2,0.999999999785344,0.999999999570688,0.0544747081712063,-0.014,0,0.981629588687479,0.997938144329897,0.243850067257881,0,445
120,0.2,0.950592885375494,1,2,2,0.675149017037747,0.350298034075493,0.0544747081712063,-0.014,0,0.660817813058753,0.00824742268041237,0.0535691492259502,504,469
121,0,1,1,2,2,0.999999962670533,0.999999925341066,0,0.014,0,0.973361757229965,0.998050682261209,0.197322696447372,0,487
122,0,1,1,2,2,0.999999996324487,0.999999992648975,0,0.014,0,0.981559374238651,0.996101364522417,0.221037819981575,0,472
123,0,1,1,2,2,0.999999878530839,0.999999757061678,0,0.014,0,0.979260708140744,0.992202729044834,0.183263823390007,0,489
124,0,1,1,2,2,0.999999999733976,0.999999999467953,0,0.014,0,0.99008807283827,0.998050682261209,0.256297528743744,0,433
125,0,0.950592885375494,1,2,2,0.999999995163676,0.999999990327353,0.0544747081712063,-0.014,0,0.983615858937219,0.995876288659794,0.211553692817688,0,458
126,0,0.950592885375494,1,2,2,0.999532895825775,0.999065791651551,0.0544747081712063,-0.014,0,0.931344011209181,0.25979381443299,0.10353197157383,0,465
127,0,1,1,2,2,0.999999858927221,0.999999717854442,0,0.014,0,0.982793797077108,0.978557504873294,0.182670474052429,0,492
128,0,0.950592885375494,1,2,2,0.99999999996364,0.99999999992728,0.0544747081712063,-0.014,0,0.984414376215926,1,0.262572526931763,0,439
129,0,0.950592885375494,1,2,2,0.999999995581479,0.999999991162957,0.0544747081712063,-0.014,0,0.97899634355963,0.981443298969072,0.213067874312401,0,448
130,0,0.950592885375494,1,2,2,0.99999999999583,0.999999999991659,0.0544747081712063,-0.014,0,0.964783692150959,1,0.285461395978928,0,425
131,0,0.950592885375494,1,2,2,0.999999999885134,0.999999999770269,0.0544747081712063,-0.014,0,0.987480612136255,0.995876288659794,0.249453529715538,0,436
132,0,0.950592885375494,1,2,2,0.999999998158098,0.999999996316197,0.0544747081712063,-0.014,0,0.983003991119058,0.997938144329897,0.221486985683441,0,457
133,0,0.950592885375494,1,2,2,0.99999990001967,0.999999800039341,0.0544747081712063,-0.014,0,0.969856644043347,0.94020618556701,0.180595636367798,0,455
134,0,1,1,2,2,0.999999959225408,0.999999918450816,0,0.014,0,0.987056974270612,0.970760233918129,0.197978779673576,0,466
135,0,1,1,2,2,0.999999993137947,0.999999986275894,0,0.014,0,0.980765551768168,1,0.215576216578484,0,480
136,0,0.950592885375494,1,2,2,0.99999999705822,0.99999999411644,0.0544747081712063,-0.014,0,0.982567278030798,0.985567010309278,0.217519491910934,0,446
137,0,0.950592885375494,1,2,2,0.999999999771275,0.999999999542551,0.0544747081712063,-0.014,0,0.944280685212957,0.929896907216495,0.261686712503433,0,355
138,0,1,1,2,2,0.999999999712124,0.999999999424247,0,0.014,0,0.970773366634996,1,0.2518550157547,0,467
139,0,1,1,2,2,0.999999973938842,0.999999947877684,0,0.014,0,0.986152887230446,0.974658869395711,0.203015625476837,0,467
140,0,1,1,2,2,0.999999999998991,0.999999999997983,0,0.014,0,0.979837576944322,1,0.318083584308624,0,412
141,0,1,1,2,2,0.999999997868251,0.999999995736503,0,0.014,0,0.974334615767386,1,0.230494424700737,0,467
142,0,0.00592885375494071,1,3,3,0.998694350431664,0.997388700863328,0.0544747081712063,-0.014,0,0.666871570921824,0.0123711340206186,0.0799635946750641,0,339
143,0,0.950592885375494,1,2,2,0.999999999983993,0.999999999967987,0.0544747081712063,-0.014,0,0.987858209682475,0.997938144329897,0.270029902458191,0,432
144,0,0.950592885375494,1,2,2,0.999999999999984,0.999999999999968,0.0544747081712063,-0.014,0,0.97123091451821,0.997938144329897,0.339906990528107,0,363
145,0,1,1,2,2,0.999999999997137,0.999999999994273,0,0.014,0,0.990553541779594,1,0.302927404642105,0,425
146,0,0.950592885375494,1,2,2,0.99999999432799,0.99999998865598,0.0544747081712063,-0.014,0,0.981838220190516,0.995876288659794,0.210021004080772,0,458
147,0,1,1,2,2,0.999999999999893,0.999999999999785,0,0.014,0,0.980955284415065,1,0.342462539672852,0,389
148,0,1,1,2,2,0.998336111462463,0.996672222924925,0,0.014,0,0.916141185411883,0.0916179337231969,0.0791062340140343,0,478
149,0,1,1,2,2,0.999999704313933,0.999999408627866,0,0.014,0,0.98536185208363,0.847953216374269,0.177572786808014,0,446
150,0,1,1,2,2,0.99999990453928,0.99999980907856,0,0.014,0,0.982481979139432,0.990253411306043,0.185332909226418,0,490
151,0,1,1,2,2,0.999999967775481,0.999999935550962,0,0.014,0,0.990909020881104,0.998050682261209,0.198055952787399,0,485
152,0,0.950592885375494,1,2,2,0.999999999999422,0.999999999998844,0.0544747081712063,-0.014,0,0.983580425335091,1,0.305275052785873,0,411
153,0,1,1,2,2,0.999729860205057,0.999459720410113,0,0.014,0,0.944135173351361,0.292397660818713,0.0971972122788429,0,501
154,0,1,1,2,2,0.999999999962692,0.999999999925385,0,0.014,0,0.984805850236855,1,0.276827871799469,0,445
155,0,0.950592885375494,1,2,2,0.99999999992553,0.999999999851059,0.0544747081712063,-0.014,0,0.993286341529159,0.997938144329897,0.254693806171417,0,440
156,0,0.950592885375494,1,2,2,0.999999998511377,0.999999997022754,0.0544747081712063,-0.014,0,0.978584161205433,0.991752577319588,0.224603712558746,0,447
157,0,0.950592885375494,1,2,2,0.99999994259754,0.99999988519508,0.0544747081712063,-0.014,0,0.981390093611463,0.962886597938144,0.190898224711418,0,459
158,0,1,1,2,2,0.999999998884681,0.999999997769362,0,0.014,0,0.974057855447567,0.998050682261209,0.235145628452301,0,471
159,0,1,1,2,2,0.999999993881085,0.999999987762169,0,0.014,0,0.869514343465586,0.709551656920078,0.213964745402336,0,335
160,0,1,1,2,2,0.999999997810231,0.999999995620462,0,0.014,0,0.992252782442148,1,0.228349089622498,0,478
161,0,0.950592885375494,1,2,2,0.999999782391566,0.999999564783131,0.0544747081712063,-0.014,0,0.952575233540933,0.936082474226804,0.171487957239151,0,471
162,0,1,1,2,2,0.999999846250343,0.999999692500686,0,0.014,0,0.992132674940176,0.929824561403509,0.17853856086731,0,476
163,0,1,1,2,2,0.941835859545772,0.883671719091545,0,0.014,0,0.755209288004854,0.01364522417154,0.0535691492259502,80,503
164,0,1,1,2,2,0.99999182277812,0.99998364555624,0,0.014,0,0.888362243057456,0.697855750487329,0.139206290245056,0,459
165,0,1,1,2,2,0.999999946840585,0.999999893681171,0,0.014,0,0.967960753611382,0.87719298245614,0.189826831221581,0,428
166,0,1,1,2,2,0.999999991146229,0.999999982292457,0,0.014,0,0.991895928239675,0.996101364522417,0.211585715413094,0,476
167,0,0.950592885375494,1,2,2,0.999999999430231,0.999999998860463,0.0544747081712063,-0.014,0,0.996629512319405,0.997938144329897,0.234089240431786,0,455
168,0,0.950592885375494,1,2,2,0.999999999999986,0.999999999999972,0.0544747081712063,-0.014,0,0.961013774280629,1,0.343168675899506,0,381
169,0,0.950592885375494,1,2,2,0.999999998144145,0.999999996288289,0.0544747081712063,-0.014,0,0.985213044797532,0.997938144329897,0.221238046884537,0,454
170,0,0.950592885375494,1,2,2,0.999992700118153,0.999985400236306,0.0544747081712063,-0.014,0,0.960846657828355,0.814432989690722,0.156197801232338,0,466
171,0,0.950592885375494,1,2,2,0.999999996744798,0.999999993489596,0.0544747081712063,-0.014,0,0.978975265895582,0.989690721649485,0.216423064470291,0,448
172,0,0.950592885375494,1,2,2,0.999998099895058,0.999996199790116,0.0544747081712063,-0.014,0,0.9506351096553,0.707216494845361,0.168433666229248,0,422
173,0,0.950592885375494,1,2,2,0.999999992330886,0.999999984661773,0.0544747081712063,-0.014,0,0.985031526748578,0.981443298969072,0.205931320786476,0,451
174,0,0.950592885375494,1,2,2,0.999999999909304,0.999999999818607,0.0544747081712063,-0.014,0,0.95763619592752,0.977319587628866,0.253544062376022,0,414
175,0,0.950592885375494,1,2,2,0.999999998674551,0.999999997349101,0.0544747081712063,-0.014,0,0.999001125244359,0.995876288659794,0.225377812981606,0,456
176,0,1,1,2,2,0.999999997520255,0.999999995040511,0,0.014,0,0.994818519971837,0.998050682261209,0.22587625682354,0,473
177,0,1,1,2,2,0.999999999571513,0.999999999143026,0,0.014,0,0.989042321519184,0.998050682261209,0.245366871356964,0,460
178,0,1,1,2,2,0.999999995408861,0.999999990817722,0,0.014,0,0.979322372965129,0.949317738791423,0.217538043856621,0,437
179,0,0.950592885375494,1,2,2,0.999999989303,0.999999978606,0.0544747081712063,-0.014,0,0.968999077976933,0.981443298969072,0.2134690284729,0,449
180,0,1,1,2,2,0.999999999999358,0.999999999998716,0,0.014,0,0.969765439414665,1,0.320966333150864,0,408
181,0,0.950592885375494,1,2,2,0.999999993831516,0.999999987663032,0.0544747081712063,-0.014,0,0.974246597914048,0.979381443298969,0.229907900094986,0,434
182,0,0.950592885375494,1,2,2,0.999999999976838,0.999999999953676,0.0544747081712063,-0.014,0,0.994841826991863,1,0.267256200313568,0,438
183,0,0.950592885375494,1,2,2,0.999999999885904,0.999999999771809,0.0544747081712063,-0.014,0,0.981386977507743,0.995876288659794,0.251334935426712,0,434
184,0,1,1,2,2,0.999999986181972,0.999999972363945,0,0.014,0,0.976403625203888,0.996101364522417,0.206593051552773,0,480
185,0,1,1,2,2,0.999999999921283,0.999999999842566,0,0.014,0,0.966003141952854,0.998050682261209,0.271133959293365,0,422
186,0,1,1,2,2,0.998132044604421,0.996264089208842,0,0.014,0,0.835417012662266,0.0682261208576998,0.105999648571014,0,351
187,0,1,1,2,2,0.999998119950358,0.999996239900717,0,0.014,0,0.956277507025414,0.867446393762183,0.151139184832573,0,493
188,0,0.950592885375494,1,2,2,1,1,0.0544747081712063,-0.014,0,0.950403616630927,1,0.384955644607544,0,321
189,0,0.950592885375494,1,2,2,0.999999998349241,0.999999996698483,0.0544747081712063,-0.014,0,0.940639676784513,0.927835051546392,0.22342386841774,0,424
190,0,0.950592885375494,1,2,2,0.999999999458965,0.999999998917931,0.0544747081712063,-0.014,0,0.985575187041015,0.997938144329897,0.234458416700363,0,454
191,0,1,1,2,2,0.999998554445728,0.999997108891456,0,0.014,0,0.976568798803027,0.900584795321637,0.154448479413986,0,496
192,0,1,1,2,2,0.999999974677069,0.999999949354138,0,0.014,0,0.97757275432248,0.994152046783626,0.202296882867813,0,475
193,0,0.950592885375494,1,2,2,0.999650687804558,0.999301375609116,0.0544747081712063,-0.014,0,0.961976179935594,0.183505154639175,0.0942140147089958,0,461
194,0,1,1,2,2,0.999999998562303,0.999999997124605,0,0.014,0,0.961266086358751,0.996101364522417,0.236188292503357,0,457
195,0,0.950592885375494,1,2,2,0.999999998403784,0.999999996807569,0.0544747081712063,-0.014,0,0.974945938597712,0.991752577319588,0.223830804228783,0,448
196,0,1,1,2,2,0.999999999972142,0.999999999944284,0,0.014,0,0.977899709925825,1,0.280563682317734,0,438
197,0,0.950592885375494,1,2,2,0.965177019877484,0.930354039754968,0.0544747081712063,-0.014,0,0.789889432439946,0.0371134020618557,0.071983739733696,0,463
198,0,0.950592885375494,1,2,2,0.999999964578586,0.999999929157171,0.0544747081712063,-0.014,0,0.995609594372401,0.931958762886598,0.191554576158524,0,449
