instances,instance_hardness
169,0.0
170,0.020000000000000018
171,0.08999999999999997
172,0.08999999999999997
173,0.0
174,0.15000000000000002
175,0.86
176,0.28
177,0.0
178,0.18999999999999995
179,0.010000000000000009
180,0.5700000000000001
181,0.27
182,0.31999999999999995
183,0.5900000000000001
184,0.0
185,0.18999999999999995
186,0.10999999999999999
187,0.040000000000000036
188,0.0
189,0.06000000000000005
190,0.25
191,0.040000000000000036
192,0.45999999999999996
193,0.18000000000000005
194,0.38
195,0.22999999999999998
196,0.12
197,0.29000000000000004
198,0.12
199,0.0
200,0.45999999999999996
201,0.53
202,0.18000000000000005
203,0.52
204,0.56
205,0.010000000000000009
206,0.22999999999999998
207,0.030000000000000027
208,0.28
209,0.06999999999999995
210,0.020000000000000018
211,0.35
212,0.06999999999999995
213,0.010000000000000009
214,0.0
215,0.0
216,0.0
217,0.09999999999999998
218,0.36
219,0.16000000000000003
220,0.15000000000000002
221,0.040000000000000036
222,0.0
223,0.42000000000000004
224,0.0
225,0.17000000000000004
226,0.0
227,0.41000000000000003
228,0.0
229,0.020000000000000018
230,0.18000000000000005
231,0.0
232,0.030000000000000027
233,0.49
234,0.07999999999999996
235,0.85
236,0.0
237,0.010000000000000009
238,0.54
239,0.72
240,0.36
241,0.040000000000000036
242,0.030000000000000027
243,0.65
244,0.010000000000000009
245,0.27
246,0.43000000000000005
247,0.010000000000000009
248,0.06000000000000005
249,0.24
250,0.18999999999999995
251,0.010000000000000009
252,0.5800000000000001
253,0.35
254,0.48
255,0.61
256,0.76
257,0.41000000000000003
258,0.010000000000000009
259,0.20999999999999996
260,0.18999999999999995
261,0.86
262,0.010000000000000009
263,0.030000000000000027
264,0.08999999999999997
265,0.18999999999999995
266,0.4
267,0.06000000000000005
268,0.42000000000000004
269,0.6699999999999999
270,0.18000000000000005
271,0.6699999999999999
272,0.16000000000000003
273,0.36
274,0.39
275,0.29000000000000004
276,0.62
277,0.020000000000000018
278,0.25
279,0.35
280,0.10999999999999999
281,0.14
282,0.26
283,0.64
284,0.43000000000000005
285,0.77
286,0.0
287,0.0
288,0.17000000000000004
289,0.020000000000000018
290,0.21999999999999997
291,0.31000000000000005
292,0.21999999999999997
293,0.52
294,0.040000000000000036
295,0.5700000000000001
296,0.010000000000000009
297,0.15000000000000002
298,0.0
299,0.12
300,0.0
301,0.0
302,0.12
303,0.10999999999999999
304,0.28
305,0.45999999999999996
306,0.63
307,0.010000000000000009
308,0.26
309,0.45999999999999996
310,0.030000000000000027
311,0.26
312,0.0
313,0.0
314,0.7
315,0.0
316,0.010000000000000009
317,0.76
318,0.5800000000000001
319,0.19999999999999996
320,0.17000000000000004
321,0.040000000000000036
322,0.17000000000000004
323,0.47
324,0.29000000000000004
325,0.030000000000000027
326,0.13
327,0.48
328,0.06999999999999995
329,0.0
330,0.31000000000000005
331,0.81
332,0.10999999999999999
333,0.55
334,0.06999999999999995
335,0.35
336,0.040000000000000036
337,0.06999999999999995
338,0.18999999999999995
339,0.0
340,0.010000000000000009
341,0.19999999999999996
342,0.41000000000000003
343,0.5
344,0.48
345,0.33999999999999997
346,0.0
347,0.030000000000000027
348,0.09999999999999998
349,0.48
350,0.010000000000000009
351,0.040000000000000036
352,0.29000000000000004
353,0.38
354,0.0
355,0.0
356,0.55
357,0.010000000000000009
358,0.0
359,0.09999999999999998
360,0.27
361,0.14
362,0.88
363,0.56
364,0.21999999999999997
365,0.37
366,0.56
367,0.010000000000000009
368,0.07999999999999996
369,0.27
370,0.0
371,0.0
372,0.010000000000000009
373,0.49
374,0.030000000000000027
375,0.06999999999999995
376,0.19999999999999996
377,0.81
378,0.010000000000000009
379,0.6
380,0.020000000000000018
381,0.010000000000000009
382,0.5900000000000001
383,0.0
384,0.010000000000000009
385,0.06000000000000005
386,0.6699999999999999
387,0.010000000000000009
388,0.42000000000000004
389,0.54
390,0.09999999999999998
391,0.19999999999999996
392,0.010000000000000009
393,0.20999999999999996
394,0.040000000000000036
395,0.010000000000000009
396,0.44999999999999996
397,0.45999999999999996
398,0.72
399,0.12
400,0.0
401,0.51
402,0.29000000000000004
403,0.0
404,0.27
405,0.6699999999999999
406,0.30000000000000004
407,0.77
408,0.22999999999999998
409,0.45999999999999996
410,0.84
411,0.12
412,0.76
413,0.17000000000000004
414,0.37
415,0.14
416,0.0
417,0.0
418,0.010000000000000009
419,0.0
420,0.84
421,0.28
422,0.51
423,0.050000000000000044
424,0.0
425,0.020000000000000018
426,0.0
427,0.37
428,0.050000000000000044
429,0.06999999999999995
430,0.08999999999999997
431,0.0
432,0.0
433,0.020000000000000018
434,0.050000000000000044
435,0.89
436,0.040000000000000036
437,0.040000000000000036
438,0.44999999999999996
439,0.51
440,0.09999999999999998
441,0.73
442,0.69
443,0.07999999999999996
444,0.030000000000000027
445,0.0
446,0.31999999999999995
447,0.31999999999999995
448,0.65
449,0.010000000000000009
450,0.51
451,0.050000000000000044
452,0.5
453,0.040000000000000036
454,0.31999999999999995
455,0.010000000000000009
456,0.24
457,0.030000000000000027
458,0.020000000000000018
459,0.6799999999999999
460,0.63
461,0.07999999999999996
462,0.8200000000000001
463,0.030000000000000027
464,0.38
465,0.07999999999999996
466,0.77
467,0.33999999999999997
468,0.41000000000000003
469,0.15000000000000002
470,0.020000000000000018
471,0.6799999999999999
472,0.010000000000000009
473,0.040000000000000036
474,0.010000000000000009
475,0.16000000000000003
476,0.16000000000000003
477,0.09999999999999998
478,0.0
479,0.20999999999999996
480,0.18000000000000005
481,0.010000000000000009
482,0.17000000000000004
483,0.48
484,0.12
485,0.76
486,0.07999999999999996
487,0.08999999999999997
488,0.0
489,0.19999999999999996
490,0.020000000000000018
491,0.010000000000000009
492,0.18999999999999995
493,0.5800000000000001
494,0.030000000000000027
495,0.07999999999999996
496,0.020000000000000018
497,0.010000000000000009
498,0.31999999999999995
499,0.53
500,0.54
501,0.16000000000000003
502,0.41000000000000003
503,0.33999999999999997
504,0.13
505,0.35
506,0.16000000000000003
507,0.24
508,0.08999999999999997
509,0.010000000000000009
510,0.6599999999999999
511,0.020000000000000018
512,0.010000000000000009
513,0.69
514,0.20999999999999996
515,0.78
516,0.20999999999999996
517,0.30000000000000004
518,0.020000000000000018
519,0.17000000000000004
520,0.0
521,0.75
522,0.08999999999999997
523,0.06000000000000005
524,0.5700000000000001
525,0.010000000000000009
526,0.36
527,0.43000000000000005
528,0.65
529,0.5700000000000001
530,0.06000000000000005
531,0.040000000000000036
532,0.15000000000000002
533,0.020000000000000018
534,0.12
535,0.0
536,0.18999999999999995
537,0.12
538,0.63
539,0.42000000000000004
540,0.0
541,0.55
542,0.74
543,0.07999999999999996
544,0.010000000000000009
545,0.8200000000000001
546,0.0
547,0.49
548,0.22999999999999998
549,0.28
550,0.33999999999999997
551,0.18000000000000005
552,0.010000000000000009
553,0.14
554,0.07999999999999996
555,0.49
556,0.0
557,0.09999999999999998
558,0.0
559,0.06999999999999995
560,0.050000000000000044
561,0.36
562,0.020000000000000018
563,0.25
564,0.0
565,0.43999999999999995
566,0.010000000000000009
567,0.040000000000000036
568,0.15000000000000002
569,0.0
570,0.13
571,0.15000000000000002
572,0.06000000000000005
573,0.31000000000000005
574,0.06999999999999995
575,0.28
576,0.0
577,0.010000000000000009
578,0.31999999999999995
579,0.030000000000000027
580,0.35
581,0.6
582,0.79
583,0.17000000000000004
584,0.030000000000000027
585,0.09999999999999998
586,0.06999999999999995
587,0.31000000000000005
588,0.06999999999999995
589,0.35
590,0.09999999999999998
591,0.020000000000000018
592,0.43999999999999995
593,0.020000000000000018
594,0.07999999999999996
595,0.44999999999999996
596,0.020000000000000018
597,0.35
598,0.040000000000000036
599,0.040000000000000036
600,0.25
601,0.0
602,0.22999999999999998
603,0.07999999999999996
604,0.29000000000000004
605,0.31999999999999995
606,0.15000000000000002
607,0.010000000000000009
608,0.010000000000000009
609,0.41000000000000003
610,0.75
611,0.09999999999999998
612,0.87
613,0.08999999999999997
614,0.89
615,0.4
616,0.32999999999999996
617,0.010000000000000009
618,0.15000000000000002
619,0.63
620,0.22999999999999998
621,0.0
622,0.62
623,0.85
624,0.51
625,0.030000000000000027
626,0.020000000000000018
627,0.73
628,0.18999999999999995
629,0.54
630,0.45999999999999996
631,0.94
632,0.010000000000000009
633,0.73
634,0.53
635,0.040000000000000036
636,0.06000000000000005
637,0.07999999999999996
638,0.21999999999999997
639,0.48
640,0.54
641,0.010000000000000009
642,0.050000000000000044
643,0.73
644,0.020000000000000018
645,0.18000000000000005
646,0.21999999999999997
647,0.65
648,0.12
649,0.27
650,0.030000000000000027
651,0.08999999999999997
652,0.21999999999999997
653,0.53
654,0.050000000000000044
655,0.020000000000000018
656,0.18999999999999995
657,0.040000000000000036
658,0.77
659,0.010000000000000009
660,0.19999999999999996
661,0.07999999999999996
662,0.0
663,0.56
664,0.15000000000000002
665,0.43999999999999995
666,0.17000000000000004
667,0.050000000000000044
668,0.06999999999999995
669,0.75
670,0.07999999999999996
671,0.15000000000000002
672,0.0
673,0.06000000000000005
674,0.35
675,0.14
676,0.0
677,0.010000000000000009
678,0.18999999999999995
679,0.010000000000000009
680,0.35
681,0.44999999999999996
682,0.48
683,0.5900000000000001
684,0.0
685,0.53
686,0.38
687,0.020000000000000018
688,0.49
689,0.28
690,0.43999999999999995
691,0.31000000000000005
692,0.18000000000000005
693,0.15000000000000002
694,0.14
695,0.06000000000000005
696,0.010000000000000009
697,0.29000000000000004
698,0.09999999999999998
699,0.75
700,0.28
701,0.37
702,0.20999999999999996
703,0.83
704,0.43999999999999995
705,0.0
706,0.16000000000000003
707,0.06999999999999995
708,0.71
709,0.87
710,0.0
711,0.43999999999999995
712,0.050000000000000044
713,0.16000000000000003
714,0.10999999999999999
715,0.06000000000000005
716,0.15000000000000002
717,0.040000000000000036
718,0.45999999999999996
719,0.21999999999999997
720,0.0
721,0.14
722,0.65
723,0.17000000000000004
724,0.9
725,0.010000000000000009
726,0.020000000000000018
727,0.08999999999999997
728,0.53
729,0.71
730,0.010000000000000009
731,0.09999999999999998
732,0.06999999999999995
733,0.19999999999999996
734,0.06999999999999995
735,0.19999999999999996
736,0.0
737,0.37
738,0.15000000000000002
739,0.37
740,0.0
741,0.65
742,0.030000000000000027
743,0.84
744,0.020000000000000018
745,0.040000000000000036
746,0.22999999999999998
747,0.63
748,0.030000000000000027
749,0.38
750,0.28
751,0.30000000000000004
752,0.26
753,0.31999999999999995
754,0.30000000000000004
755,0.0
756,0.19999999999999996
757,0.8
758,0.36
759,0.020000000000000018
760,0.22999999999999998
761,0.43000000000000005
762,0.020000000000000018
763,0.14
764,0.53
765,0.15000000000000002
766,0.41000000000000003
767,0.30000000000000004
768,0.09999999999999998
769,0.5900000000000001
770,0.15000000000000002
771,0.0
772,0.31999999999999995
773,0.040000000000000036
774,0.050000000000000044
775,0.0
776,0.7
777,0.87
778,0.56
779,0.15000000000000002
780,0.16000000000000003
781,0.10999999999999999
782,0.31000000000000005
783,0.050000000000000044
784,0.26
785,0.050000000000000044
786,0.06000000000000005
787,0.020000000000000018
788,0.010000000000000009
789,0.07999999999999996
790,0.040000000000000036
791,0.29000000000000004
792,0.17000000000000004
793,0.0
794,0.27
795,0.31999999999999995
796,0.48
797,0.62
798,0.14
799,0.06999999999999995
800,0.0
801,0.24
802,0.08999999999999997
803,0.45999999999999996
804,0.0
805,0.18999999999999995
806,0.38
807,0.5900000000000001
808,0.0
809,0.14
810,0.010000000000000009
811,0.39
812,0.06000000000000005
813,0.020000000000000018
814,0.54
815,0.09999999999999998
816,0.040000000000000036
817,0.94
818,0.10999999999999999
819,0.09999999999999998
820,0.0
821,0.91
822,0.31000000000000005
823,0.0
824,0.06000000000000005
825,0.33999999999999997
826,0.25
827,0.13
828,0.84
829,0.88
830,0.10999999999999999
831,0.06999999999999995
832,0.63
833,0.30000000000000004
834,0.21999999999999997
835,0.020000000000000018
836,0.0
837,0.31999999999999995
838,0.51
839,0.27
840,0.12
841,0.16000000000000003
842,0.020000000000000018
843,0.18999999999999995
844,0.18000000000000005
845,0.12
846,0.09999999999999998
847,0.33999999999999997
848,0.0
849,0.51
850,0.26
851,0.050000000000000044
852,0.0
853,0.28
854,0.4
855,0.49
856,0.0
857,0.06999999999999995
858,0.28
859,0.06000000000000005
860,0.010000000000000009
861,0.32999999999999996
862,0.65
863,0.030000000000000027
864,0.17000000000000004
865,0.35
866,0.010000000000000009
867,0.25
868,0.0
869,0.12
870,0.13
871,0.0
872,0.0
873,0.45999999999999996
874,0.17000000000000004
875,0.84
876,0.16000000000000003
877,0.040000000000000036
878,0.31000000000000005
879,0.5900000000000001
880,0.15000000000000002
881,0.040000000000000036
882,0.88
883,0.10999999999999999
884,0.0
885,0.12
886,0.10999999999999999
887,0.30000000000000004
888,0.54
889,0.08999999999999997
890,0.0
891,0.0
892,0.78
893,0.24
894,0.27
895,0.56
896,0.0
897,0.09999999999999998
898,0.17000000000000004
899,0.63
900,0.8200000000000001
901,0.5800000000000001
902,0.0
903,0.73
904,0.040000000000000036
905,0.13
906,0.020000000000000018
907,0.19999999999999996
908,0.17000000000000004
909,0.47
910,0.030000000000000027
911,0.43999999999999995
